NOMBRE,GENEROS,bytesfiles,sampleratefiles,totalsamplesfiles,durationfiles
Tristezxa En El Barrio.mp3,Bolero Son,13824698,44100,15202944,344.7
TRIUNFÓ EL AMOR.mp3,Bolero Son,5886205,44100,16217855,367.8
Trizas - Cheo Feliciano.mp3,Guajira,7748471,44100,16955136,384.5
Trombon - Alegre Conga.mp3,Bolero Son,1878016,44100,6894719,156.3
Trombon - Amante Mia.mp3,Son Cubano,2705408,44100,9935998,225.3
Trombon - Bonito Y Sabroso.mp3,Bolero Son,2137111,44100,7848576,178
Trombon - Cinco Pa´las Doce.mp3,Salsa,2334720,44100,8573183,194.4
Trombon - El Faisan.mp3,Merengue,4894720,44100,17980415,407.7
Trombon - Fiesta En Mi Pueblo.mp3,Merengue,2449408,44100,8995966,204
Trombon - La Carcel Del Sing Sing.mp3,Guaracha,1976320,44100,7256449,164.5
Trombon - Los Rodriguez.mp3,Son Montuno,3256320,44100,11961217,271.2
Trombon - Mi Viejo.mp3,Salsa,2332672,44100,8567425,194.3
Trombon - Niña Bonita.mp3,Pachanga,3661824,44100,13449600,305
Trombon - No Basta.mp3,Guajira,3254272,44100,11956609,271.1
Trombon - Porro Sabanero.mp3,Salsa,2525184,44100,9273602,210.3
Trombon - Si Vos Te Vas.mp3,Son Cubano,2162688,44100,7940734,180.1
Trombon - Sonia.mp3,Son Cubano,2017280,44100,7405055,167.9
Trombon - Te Esperare.mp3,Guajira,1940510,44100,7126273,161.6
Trombon Criollo - Cachao Y Su Ritmo.mp3,Guajira,3060856,44100,8273664,187.6
Trompeta - Alma Mia.mp3,Son Cubano,2195456,44100,8062847,182.8
Trompeta - Almendra.mp3,Bolero Tradicional,2628631,44100,9654912,218.9
Trompeta - Arrivederci Roma.mp3,Son Montuno,1912832,44100,7021440,159.2
Trompeta - Besame Mucho.mp3,Salsa,2029568,44100,7452286,169
Trompeta - El Barrilito.mp3,Son Montuno,1644544,44100,6036481,136.9
Trompeta - El Manicero.mp3,Son Cubano,1693696,44100,6218497,141
Trompeta - España Cañi.mp3,Guaracha,1456128,44100,5345280,121.2
Trompeta - Extraños En La Noche.mp3,Guajira,2381824,44100,8747136,198.3
Trompeta - La Conzone.mp3,Bolero Son,2271232,44100,8339328,189.1
Trompeta - No Llores Por Mi Argentina.mp3,Son Cubano,2019328,44100,7416576,168.2
Trompeta - No Mas Contigo.mp3,Bolero Son,2201600,44100,8084735,183.3
Trompeta - Noche Y Dia.mp3,Bolero Son,2220032,44100,8156159,184.9
Trompeta - Para Elisa.mp3,Bolero Son,1816576,44100,6671231,151.3
Trompeta - Perfidia.mp3,Son Montuno,1792000,44100,6581377,149.2
Trompeta - Polvo De Estrellas.mp3,Son Cubano,1691648,44100,6213888,140.9
Trompeta - Por Que Ahora.mp3,Merengue,1984512,44100,7287551,165.3
Trompeta - The Stings.mp3,Bolero Son,1503232,44100,5521537,125.2
TROMPETA Y TROMBON.mp3,Son Montuno,5965824,44100,16442495,372.8
Trompetas-.mp3,Bolero Tradicional,3551262,44100,12833280,291
Trompo De Juguete.mp3,Salsa,4108959,44100,11251583,255.1
Tropico - Nelson Pinedo - Sonora.mp3,Son Montuno,2535424,44100,6983420,158.4
Tropico - Nelson Pinedo.mp3,Salsa,2614885,44100,7044479,159.7
Tropico.mp3,Bolero Son,2617455,44100,7050242,159.9
Tropicville.mp3,Guaracha,7886035,44100,8682624,196.9
Trozo De Madera.mp3,Son Cubano,5059465,44100,13739906,311.6
Trucutu (1).mp3,Merengue,5550951,48000,6599808,137.5
Trucutu.mp3,Pachanga,12232671,48000,14617728,304.5
Tu - Eddie Santiago Y Chaney.mp3,Guaracha,5332970,44100,14533632,329.6
Tu - Erick.mp3,Merengue,5627987,44100,12407041,281.3
Tu - Gilberto Santa Rosa.mp3,Guajira,6358243,44100,13889663,315
Tu Alma Golondrina.mp3,Salsa,4338162,44100,11794178,267.4
Tu Amante - Paquito Guzmán.mp3,Son Montuno,4393772,44100,11947393,270.9
Tu Amante (1).mp3,Bolero Son,4524495,44100,12032641,272.8
Tu Amante Y Tu Amigo.mp3,Guaracha,9570523,48000,11423232,238
Tu Amante.mp3,Bolero Son,10916251,44100,12032640,272.8
Tu Amor Me Hace Bien (Balada).mp3,Guaracha,4433702,44100,12056833,273.4
Tu Amor Me Hace Bien.mp3,Pachanga,12106823,44100,13347071,302.7
Tu Antifas.mp3,Guajira,13965382,48000,16697088,347.9
Tu Ausencia - Pedro Arroyo.mp3,Salsa,4240380,44100,11675519,264.8
Tu Ausencia- Pedro Arroyo.mp3,Bolero Tradicional,4344099,44100,11960631,271.2
Tu Bien Lo Sabes.mp3,Salsa,4107370,44100,10976253,248.9
TU CAMINAR- ARROLLO.mp3,Guaracha,10861036,44100,11969353,271.4
Tu Cariñito.mp3,Salsa,4099613,44100,11270014,255.6
Tu Cariño Se Me Va - Erick.mp3,Bolero Tradicional,5792929,44100,12643201,286.7
Tu Castigo.mp3,Guajira,8770539,44100,9604224,217.8
Tu Como Estas.mp3,Bolero Tradicional,7310950,44100,13325181,302.2
Tu Comportamiento.mp3,Salsa,11546856,44100,12665088,287.2
Tu Con El - Frankie Ruiz.mp3,Guaracha,4868100,44100,13254911,300.6
Tu Con El.mp3,Son Cubano,7363563,44100,13421949,304.4
Tu Conciencia.mp3,Salsa,7005715,44100,12870523,291.8
Tu Cuerpo Me Pide Amor.mp3,Merengue,3814273,44100,10285589,233.2
Tu Cuerpo.mp3,Merengue,6759833,44100,12312573,279.2
Tu De Que Vas.mp3,Son Montuno,12527616,44100,13809216,313.1
Tu Deseo - Gran Combo.mp3,Salsa,3664005,44100,10086913,228.7
Tu Eres El Hombre - Orq La Luz.mp3,Merengue,4488174,44100,12207743,276.8
Tu Eres Mi Coco - Bobby Valentin.mp3,Merengue,5081439,44100,13842433,313.9
Tu Eres Mi Consuelo.mp3,Merengue,11147550,44100,12224877,277.2
Tu Eres.mp3,Bolero Tradicional,4371274,44100,11811457,267.8
Tu Forma De Amar - Pedro Conga.mp3,Merengue,5892723,44100,12863231,291.7
Tu Forma De Amar (2).mp3,Pachanga,11706676,44100,12901671,292.6
Tu Forma De Amar.mp3,Salsa,4721185,44100,12927741,293.1
Tu Has Querido.mp3,Son Cubano,6534114,44100,11897853,269.8
Tu Imagen Viva.mp3,Salsa,4492687,44100,12371326,280.5
Tu Llegaste  A Mi Vida.mp3,Bolero Son,7099746,44100,7762174,176
Tu Llegaste A Mi Vida.mp3,Guaracha,5170891,44100,14088961,319.5
Tu Lo Mataste.mp3,Pachanga,4424978,44100,12184703,276.3
Tu Lo Mereces + Henry Fiol.mp3,Son Montuno,8298753,44100,18168192,412
TU LOCO LOCO Y YO TRANQUILO (Roberto Roena).mp3,Son Montuno,3721135,44100,10188288,231
Tu Loco Loco Y Yo Tranquilo.mp3,Salsa,7887601,48000,9403776,195.9
TU LOCO Y YO TRANQUILO -Roberto Roena-.mp3,Son Cubano,3181633,44100,8712575,197.6
TU LOCO Y YO TRANQUILO -vivo-.mp3,Guaracha,4012032,44100,11053439,250.6
tu loloco y yotranquilo.mp3,Salsa,3775512,44100,10400257,235.8
Tu Manera De Amar.mp3,Salsa,4699498,44100,12949631,293.6
Tu Me Desesperas.mp3,Salsa,4845495,44100,13192121,299.1
Tu Me Estas Volviendo Loco.mp3,Son Cubano,4932979,44100,13433472,304.6
Tu Me Ganas - Manolito Y Su Trabuco.mp3,Pachanga,5419901,44100,14775551,335
Tu Me Gustas.mp3,Son Cubano,2791218,44100,7687297,174.3
Tu Me Haces Falta - Eddie Santiago.mp3,Guaracha,4575941,44100,12449637,282.3
Tu Me Haces Falta - La Van Van.mp3,Bolero Tradicional,5407017,44100,14739841,334.2
Tu Me Haces Falta.mp3,Son Cubano,3051519,44100,7667712,173.9
Tu Me Haces Feliz - Guayacán.mp3,Merengue,5692323,44100,12421318,281.7
Tu Me Perteneces.mp3,Merengue,5479023,44100,14845824,336.6
Tu Me Pusiste En La China - Henry Fiol.mp3,Pachanga,4645070,44100,12639744,286.6
Tu Me Quemas - Eddie Santiago.mp3,Guaracha,4863088,44100,13241086,300.3
Tu Me Quemas.mp3,Guajira,4505738,44100,12411645,281.4
Tu Me Recordaras - Manolito Y Su Trabuco.mp3,Son Cubano,6333565,44100,17293823,392.2
Tu Me Recordaras.mp3,Merengue,2399595,44100,8600830,195
Tu Me Sabes Comprender.mp3,Merengue,3353134,44100,9078911,205.9
Tu Me Vuelves Loco - Frankie Ruíz.mp3,Guaracha,5995650,44100,13090177,296.8
Tu Me Vuelves Loco.mp3,Merengue,7165460,44100,13057918,296.1
Tu Mejor Amiga- Bobby Valentin.mp3,Bolero Tradicional,5320927,44100,14502528,328.9
TU MEJOR AMIGA -Johnny Vásquez-Bobby Valentìn-.mp3,Pachanga,5341772,44100,14626945,331.7
Tu Mi Delirio.mp3,Merengue,2596091,44100,6992639,158.6
Tu Mi Estrella.mp3,Bolero Son,4354838,44100,11766528,266.8
Tu Mi Rosa Azul - Vicentico Valdes.mp3,Bolero Son,2769536,44100,7470719,169.4
Tu Mirada - Gran Combo.mp3,Guajira,3720431,44100,10242432,232.3
Tu Mirada.mp3,Guajira,4798203,44100,13023929,295.3
Tu Musica Popular.mp3,Pachanga,8185515,44100,12796740,290.2
Tu Ni Te Imaginas.mp3,Pachanga,4804815,44100,13239934,300.2
Tu Ni Te Imaginas-Chaney.mp3,Bolero Tradicional,4849761,44100,13338213,302.5
Tu No Colaboras Si No Es Contigo - La Van Van.mp3,Guajira,5044243,44100,13739903,311.6
Tu No Comprendes - Tito Rodríguez.mp3,Guajira,2868798,44100,6195457,140.5
Tu No Estas En Na'.mp3,Guaracha,3404144,44100,7201153,163.3
Tu No Haces Na - Bobby Valentin.mp3,Son Cubano,5129085,44100,13973760,316.9
Tu No Le Amas Le Temes.mp3,Guaracha,5522070,44100,12007297,272.3
Tu No Lo Creas - Luis Perico Ortiz.mp3,Son Montuno,5640157,44100,15382656,348.8
Tu No Lo Creas (Son Montuno) - Orq Harlow.mp3,Guajira,5675858,44100,15480577,351
Tu No Me Calculas.mp3,Pachanga,5498139,44100,14990976,339.9
Tu No Me Callas.mp3,Son Cubano,5497569,44100,14989824,339.9
Tu No Me Quieres - Celia Cruz.mp3,Bolero Tradicional,3182360,44100,8608598,195.2
Tu No Puedes Conmigo - Hector Lavoe.mp3,Bolero Son,3318212,44100,8982944,203.7
Tú No Sabes De Amor [Descarga].mp3,Bolero Tradicional,4696472,44100,5172639,117.3
Tu No Sabes Querer.mp3,Bolero Son,7802513,44100,17010433,385.7
Tu Nuevo Amor - Junior Gonzalez E Ismael Miranda.mp3,Son Cubano,5131422,44100,13980673,317
Tu Nuevo Amor - Orq Harlow - Junior Gonzales.mp3,Son Montuno,5074002,44100,13821695,313.4
TU NUEVO AMOR.mp3,Guaracha,6342094,44100,13979519,317
Tu Orgullo.mp3,Bolero Tradicional,8536064,44100,9335808,211.7
Tu Pagaras.mp3,Son Montuno,5090969,44100,10643328,241.3
Tu Pañuelo - Luis Perico Ortiz.mp3,Pachanga,4716045,44100,12835583,291.1
Tu Pañuelo - Tito Rodriguez.mp3,Guaracha,4023410,44100,8741376,198.2
Tu Partida.mp3,Pachanga,4644089,44100,12637439,286.6
Tu Perdon - Frankie Negron.mp3,Salsa,4540591,44100,12351743,280.1
Tu Por Aqui.mp3,Salsa,6982002,44100,19081298,432.7
Tu Precio - Costa Brava.mp3,Pachanga,4888161,44100,13310210,301.8
TU PRECIO - Mariano Cívico.mp3,Son Cubano,5874939,44100,12954240,293.7
Tu Precio.mp3,Son Montuno,4904660,44100,13355161,302.8
Tu Querias Boogalo (Boogalo) - Gran Combo.mp3,Pachanga,3437929,44100,9463681,214.6
Tu Quisiste.mp3,Bolero Tradicional,4299017,44100,11837523,268.4
Tu Recuerdo.mp3,Pachanga,12076288,44100,13312511,301.9
TU RELOJ PASTORA.mp3,Salsa,4666183,44100,12855169,291.5
Tu Rica Boca - Bobby Valentin.mp3,Merengue,4687718,44100,12757248,289.3
Tu Rica Boca - Carlos Argentino.mp3,Bolero Tradicional,2841023,44100,7667711,173.9
Tu Rica Boca.mp3,Son Montuno,2748721,44100,7569793,171.7
Tu Sabes Como Es.mp3,Merengue,3800761,44100,10312705,233.8
Tu Sabes Porque - Gilberto Sextet.mp3,Salsa,3833425,44100,10402559,235.9
Tu Sabes.mp3,Son Montuno,4568343,44100,9942912,225.5
Tu Seras Mia.mp3,Bolero Tradicional,3050888,44100,8246016,187
Tu Significas Todo Para Mi - Willy Rodriguez Sm.mp3,Bolero Tradicional,2519610,44100,6781822,153.8
Tu Simpatia - Primi Cruz.mp3,Bolero Tradicional,5754798,44100,12559104,284.8
Tu Sin Mi - Bobby Valentin.mp3,Son Montuno,5075581,44100,13826304,313.5
Tu Solo Tu.mp3,Pachanga,12966484,44100,14229730,322.7
Tu Son - Oscar D' León.mp3,Bolero Son,4942084,44100,13458816,305.2
Tu Son.mp3,Son Cubano,11896613,44100,13113444,297.4
Tu Suplente.mp3,Bolero Tradicional,10067631,44100,11033856,250.2
Tu Te Lo Pierdes - Bernie Pérez.mp3,Merengue,5975113,44100,13172423,298.7
Tu Te Lo Pierdes.mp3,Salsa,5360706,44100,14611967,331.3
Tu Te Vas.mp3,Merengue,4071684,44100,11059200,250.8
Tu Traicion.mp3,Bolero Tradicional,4471385,44100,12161082,275.8
Tu Tranquilo - Van Van.mp3,Merengue,4567587,44100,12426622,281.8
Tu Tu Rata.mp3,Bolero Son,3837111,44100,10412928,236.1
Tu Tu Ratan - Orq Harlow.mp3,Guajira,3784140,44100,10266623,232.8
Tu Va Vei - Orq Harlow.mp3,Guaracha,3555513,44100,9636481,218.5
Tu Veras.mp3,Bolero Tradicional,2559804,44100,6892417,156.3
Tu Volveras - Joe Arroyo.mp3,Bolero Tradicional,4003715,44100,10872574,246.5
Tu Voz - Celia Cruz - Sonora.mp3,Bolero Tradicional,2990080,44100,8239101,186.8
TU VOZ - Celia Cruz.mp3,Salsa,2976287,44100,8203391,186
Tu Voz - Frankie Negron.mp3,Salsa,4056174,44100,11016577,249.8
Tu Voz (1).mp3,Bolero Tradicional,7509004,44100,8266978,187.5
Tu Voz (Cabrera).mp3,Merengue,8167862,44100,8939747,202.7
Tu Voz.mp3,Bolero Son,7584214,44100,8295779,188.1
Tu Y Las Nubes.mp3,Guaracha,6203930,44100,16934968,384
TU Y MI MUSICA.mp3,Son Montuno,11699256,44100,12897791,292.5
Tu Y Yo En Navidad - Celio González Y Willie Rodríguez.mp3,Bolero Tradicional,2605274,44100,7017983,159.1
Tu Y Yo En Navidad - Willy Caito - Sonora.mp3,Son Montuno,2543616,44100,7006459,158.9
TU Y YO EN NAVIDAD - Willy y Celio.mp3,Bolero Tradicional,2514442,44100,6930431,157.2
Tu Y Yo En Navidad.mp3,Son Montuno,7443157,48000,8870400,184.8
Tu Y Yo.mp3,Son Cubano,2359410,44100,6340023,143.8
Tu.mp3,Guaracha,7888290,44100,14386173,326.2
Tú.mp3,Pachanga,4439885,44100,12041271,273
Tumba  - Celia Cruz.mp3,Bolero Tradicional,3063350,44100,8280577,187.8
Tumba Brava.mp3,Son Cubano,7645702,48000,9113472,189.9
TUMBA LA CAÑA - CELINA Y REUTILIO.mp3,Guajira,2514733,44100,6924086,157
Tumba La Caña Jibarito - Celia Cruz - Sonora.mp3,Son Cubano,2564096,44100,7064059,160.2
Tumba La Caña Jibarito - Celia Cruz.mp3,Salsa,3263239,44100,7065217,160.2
Tumba La Caña.mp3,Guaracha,2635049,44100,7098625,161
Tumba Mabo.mp3,Guaracha,6239468,44100,14788418,335.3
Tumba Techo - Joe Arroyo.mp3,Guaracha,3037394,44100,8209152,186.1
Tumba Tumbador.mp3,Guaracha,10936248,44100,11991394,271.9
Tumba Y Bongo (En Vivo) - Orq Harlow.mp3,Son Montuno,7735550,44100,21157631,479.8
Tumba Y Bongo.mp3,Bolero Son,11684446,44100,21467582,486.8
Tumba Y Cuero.mp3,Bolero Son,2708610,44100,7302527,165.6
Tumba Y Quinto - Bienvenido Granda.mp3,Merengue,2638557,44100,7269119,164.8
Tumba.mp3,Son Montuno,3025836,44100,8175746,185.4
Tumbadora.mp3,Bolero Son,5554952,44100,15307173,347.1
TUMBAKUTUN.mp3,Salsa,4661248,44100,12843648,291.2
Tumbao Africano.mp3,Salsa,4948990,44100,13477247,305.6
TUMBAO MODERNO.mp3,Bolero Son,2417562,44100,6657408,151
Tumbaron La Veintuina.mp3,Bolero Son,5751844,44100,10566426,239.6
Tumbatecho.mp3,Merengue,4239465,44100,11522189,261.3
Tunare.mp3,Guaracha,2564425,44100,6905087,156.6
Tundras.mp3,Bolero Tradicional,6654740,44100,9166750,207.9
TUNTUNECO - CORTIJO.mp3,Pachanga,2441550,44100,6728249,152.6
Tuntuneco - Ismael Rivera.mp3,Bolero Tradicional,6377361,48000,7647582,159.3
Tuntuneco.mp3,Pachanga,2604093,44100,7014527,159.1
Turn Off The Lights.mp3,Salsa,3896020,44100,10726269,243.2
Tus Alas Rotas.mp3,Son Montuno,8859423,44100,9702336,220
Tus Ojos - La Voz - 07.mp3,Salsa,3405575,44100,9374974,212.6
Tus Promesas De Amor.mp3,Guaracha,6372375,44100,11559167,262.1
Tus Recuerdos.mp3,Merengue,2954769,44100,7981055,181
Tutu-Ratan.mp3,Guajira,5796230,44100,10541083,239
Tuya Mas Que Tuya.mp3,Merengue,2739123,44100,7386623,167.5
Tuya Y Mas Que Tuya - Celia Cruz.mp3,Guaracha,2657511,44100,7161983,162.4
Tuya Y Mas Que Tuya.mp3,Pachanga,6525253,44100,7128767,161.7
Tuya Y Más Tuya.mp3,Guaracha,6534954,48000,7780608,162.1
Tuyo Soy.mp3,Pachanga,3314206,44100,8971776,203.4
Tuyo Y Mas Que Tuyo-Tu Voz.mp3,Bolero Tradicional,4495794,44100,12152447,275.6
Tuyo.mp3,Guajira,4744452,44100,12913919,292.8
Ubane - Mongo Y Justo.mp3,Son Cubano,7587037,44100,16599167,376.4
Ublabadu - Ismael Rivera.mp3,Guajira,7571569,48000,9080640,189.2
Ublabadu.mp3,Bolero Son,4494836,44100,8256674,187.2
Ulala Cartagena - Joe Arroyo.mp3,Son Cubano,5192078,44100,11318400,256.7
UMI-LAYE.mp3,Guajira,5603328,44100,15442560,350.2
Un Alabao.mp3,Pachanga,4860113,44100,13232439,300.1
Un Alto En El Camino.mp3,Son Montuno,4764667,44100,12888922,292.3
Un Amante Como Yo.mp3,Salsa,4085939,44100,11258496,255.3
Un Amigo - Marck Anthony.mp3,Pachanga,4964079,44100,13518720,306.5
Un Amigo Es Mas.mp3,Guaracha,7382178,44100,13403521,303.9
Un Amor A Cuenta Gota.mp3,Guajira,4980352,44100,13564215,307.6
Un Amor A La Ligera.mp3,Guaracha,4824058,44100,13292928,301.4
UN AMOR BORRA OTRO AMOR.mp3,Bolero Tradicional,2766848,44100,7622784,172.9
Un Amor De Calle.mp3,Son Cubano,8348927,44100,9192958,208.5
Un Amor De La Calle - Hector Lavoe.mp3,Bolero Tradicional,3200096,44100,8808192,199.7
Un Amor De La Calle.mp3,Bolero Tradicional,8134334,48000,9699840,202.1
Un Amor Grande.mp3,Guajira,8073538,44100,14833742,336.4
Un Amor Para La Historia.mp3,Son Montuno,3552883,44100,9629569,218.4
Un Amor Tan Grande.mp3,Son Cubano,4522487,44100,12302208,279
Un Amor Verdadero.mp3,Son Cubano,12352138,44100,13616639,308.8
Un Amor.mp3,Bolero Son,12302882,44100,13552354,307.3
Un Barco Ciego.mp3,Bolero Tradicional,4282496,44100,11767680,266.8
Un Bebé Pa' Yemayá.mp3,Salsa,8303176,44100,15147200,343.5
UN BESITO - ENRIQUE RODRIGUEZ-.mp3,Son Montuno,3795745,44100,8360518,189.6
UN BESO - Justo Betancur.mp3,Bolero Son,2822896,44100,7780607,176.4
Un Beso Mas.mp3,Bolero Son,4812301,44100,13178880,298.8
Un Beso Tuyo.mp3,Bolero Tradicional,4880110,44100,13287735,301.3
Un Beso Y Una Flor.mp3,Pachanga,12207796,44100,13454156,305.1
Un Beso Y Una Flor-Manny Fuentes.mp3,Son Cubano,12461766,44100,13737827,311.5
Un Beso.mp3,Salsa,6119840,44100,13318727,302
Un Bolero - Polo Montañez.mp3,Son Montuno,3812503,44100,10344959,234.6
Un Bolero.mp3,Bolero Tradicional,3873948,44100,10512001,238.4
Un Buen Cuento De Amantes.mp3,Pachanga,11845733,48000,14153472,294.9
Un Caleño Con Sabor.mp3,Pachanga,4538532,44100,8229885,186.6
Un Caso Social.mp3,Bolero Son,12614118,44100,13902126,315.2
Un Clavo Saca Otro Clavo.mp3,Bolero Son,4211874,44100,11374848,257.9
Un Corazon Para Mi.mp3,Salsa,6077390,44100,16587647,376.1
Un Corazon Para Ti.mp3,Bolero Son,6123271,44100,16714366,379
Un Cuarto De Hotel - Frankie Hernandez.mp3,Salsa,4356289,44100,11843711,268.6
Un Cuarto De Hotel.mp3,Son Montuno,6710354,44100,12220522,277.1
Un Cuento.mp3,Guaracha,4985537,44100,13578194,307.9
Un Desengaño Mas.mp3,Bolero Tradicional,3209240,44100,8682623,196.9
Un Dia De Abril.mp3,Salsa,4610546,44100,12466943,282.7
Un Día Depués.mp3,Bolero Tradicional,7955603,44100,14509815,329
Un Dia Si Un Dia No - David Pabon.mp3,Son Montuno,4408414,44100,12138624,275.3
Un Dia Sin Tu Amor.mp3,Bolero Tradicional,6898785,44100,12566670,285
Un Disparo En La Mirada.mp3,Guaracha,4939386,44100,13610881,308.6
Un Error En La Vida - Daniel Santos.mp3,Merengue,2908710,44100,7854334,178.1
Un Fin De Semana.mp3,Son Montuno,4476079,44100,12174334,276.1
UN GHRAN AMOR.mp3,Son Cubano,5482708,44100,12089089,274.1
Un Guali.mp3,Salsa,4353782,44100,11831608,268.3
Un Instante Nada Mas.mp3,Salsa,10652904,44100,11679298,264.8
Un Mal Olor.mp3,Guaracha,4296661,44100,11830324,268.3
Un Mal Sueño.mp3,Guaracha,4199531,44100,9255168,209.9
Un Minuto De Amor - Bobby Valentin.mp3,Son Montuno,4406854,44100,11983103,271.7
Un Mono Para Un Show.mp3,Son Montuno,4336121,44100,11788415,267.3
Un Monton De Estrellas - Polo Montañez.mp3,Son Montuno,5830423,44100,15906815,360.7
Un Monton De Estrellas + Gilberto Santa Rosa.mp3,Salsa,5530684,44100,12064896,273.6
Un Monton De Estrellas.mp3,Guaracha,5919566,44100,16213845,367.7
UN MONTUNO PA  LA ESQUINA.mp3,Pachanga,5723034,44100,12619008,286.1
Un Mundo Diferente.mp3,Son Cubano,2857750,44100,7713793,174.9
Un Mundo Extraño - Vicentico Valdes.mp3,Bolero Son,2471949,44100,6650495,150.8
Un No Se Que (New) - Gran Combo.mp3,Bolero Son,4439732,44100,12225024,277.2
Un Novio Se Solicita.mp3,Son Cubano,6883631,44100,14994432,340
UN NUEVO AMOR.mp3,Bolero Son,3002368,44100,8270208,187.5
Un Paso Pa'lante En Vivo - Bienvenido Granda.mp3,Merengue,1377993,22050,3794689,172.1
Un Pedazo De Pan - Daniel Santos.mp3,Salsa,3579326,44100,7762176,176
Un Poco Más.mp3,Son Montuno,7164407,44100,13055992,296.1
Un Pollo Barin - Mirtha Silva.mp3,Son Cubano,3936470,44100,10687103,242.3
Un Poquite De Tu Amor.mp3,Son Montuno,13360834,44100,14664960,332.5
Un Poquito De To'.mp3,Bolero Son,6627138,44100,12067535,273.6
Un Poquito Para Atrás.mp3,Son Cubano,3719563,44100,10088966,228.8
Un regalo para tí   b (lento).mp3,Guaracha,4086917,44100,7490302,169.8
UN REGALO PARA TI - MARIO ALINSON.mp3,Guajira,3037330,44100,6697030,151.9
Un Regalo Para Ti.mp3,Salsa,3184200,44100,6716161,152.3
Un Sentimental - Miles Pena.mp3,Merengue,4734768,44100,12887423,292.2
Un Sentimental.mp3,Bolero Tradicional,7077323,44100,12984457,294.4
Un Si O Un No - Gran Combo.mp3,Merengue,4470676,44100,12310272,279.1
Un Socio - La Van Van.mp3,Guajira,5969999,44100,16291585,369.4
Un Solo Beso - Cheo Feliciano.mp3,Bolero Tradicional,3589150,44100,9729791,220.6
Un Sueno Prohibido.mp3,Merengue,12168233,48000,14540544,302.9
Un Sueño Prohibido - Miles Peña.mp3,Son Montuno,6109018,44100,13340160,302.5
Un Sueño Prohibido.mp3,Son Cubano,7267630,44100,13245694,300.4
Un Tenor Para El Cielo.mp3,Guaracha,6554484,44100,17840440,404.5
Un Tipo Comun.mp3,Pachanga,4373732,44100,11892097,269.7
Un Verano En New York - Gran Combo.mp3,Son Montuno,4710182,44100,12970367,294.1
UN VERANO EN NEW YORK -.mp3,Son Montuno,5901918,44100,13013447,295.1
Un Vestido Bonito.mp3,Merengue,13356168,44100,14713570,333.6
Una Audiencia Muerta - Justo Betancourt.mp3,Son Montuno,4135217,44100,8987904,203.8
Una Aventura - Vicentico Valdes.mp3,Son Montuno,2942571,44100,7947647,180.2
Una Aventura Mas - Cheo Feliciano.mp3,Bolero Son,3139008,44100,8489087,192.5
Una Aventura.mp3,Bolero Son,13852302,44100,15267224,346.2
Una Aventuralo-Añoro.mp3,Bolero Tradicional,3349731,44100,9013249,204.4
Una Buena Mujer Para Compañera.mp3,Guaracha,7339997,44100,20063799,455
Una Cancion - Carlos Argentino.mp3,Guaracha,2889507,44100,7801345,176.9
Una Cancion (Tango) - Gran Combo.mp3,Merengue,2665104,44100,7333632,166.3
Una Cancion Por La Manana - Vicentico Valdes.mp3,Bolero Tradicional,2912896,44100,7865855,178.4
Una Canita Mas.mp3,Son Cubano,4858983,44100,13380224,303.4
Una Chica  Como Tu.mp3,Guaracha,3883517,44100,10540801,239
Una Chica Como Tu.mp3,Bolero Tradicional,3838163,44100,10510846,238.3
Una Chica De Cartel - Guayacán.mp3,Pachanga,5047171,44100,13748448,311.8
Una Chica Especial - Primera Clase.mp3,Bolero Tradicional,6909416,44100,15105024,342.5
Una Cualquiera - Vicentico Valdes.mp3,Guajira,3802940,44100,8255231,187.2
Una Emisora En El Cielo- Andy Montañez.mp3,Guajira,4781212,44100,13174839,298.7
